"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.922813,0.1543405,0.2162242,-0.005112213,0.01149703,-0.005294963,87.7,98,1.9,0.15962,0.22121,-5e-05,0.01209,-0.00015,0.11469,0.00627,0.05464,-2e-05,-1.75381,-2e-05,0.15964,0.08277,0.72159,0.70748,2.32179,"none",0.70743,0.70755,0.70732,"Comment",-1,-1,"Sample ID",""
2.083067,0.168121,0.2354155,-0.004831431,0.01259613,-0.005097697,87.9,100,2.1,0.1734,0.2404,0.00024,0.01319,5e-05,0.11507,0.00631,0.05485,0.00011,-1.60643,9e-05,0.17331,0.08296,0.72131,0.70736,2.516,"none",0.70739,0.70749,0.70729,"Comment",-1,-1,"Sample ID",""
2.057347,0.1656364,0.2317983,-0.005385573,0.01206357,-0.005191655,88.1,102,2.1,0.17092,0.23678,-0.00032,0.01265,-5e-05,0.11476,0.00613,0.05344,-0.00015,-1.72713,-0.00013,0.17105,0.0829,0.72184,0.7073,2.48387,"none",0.70738,0.70747,0.70729,"Comment",-1,-1,"Sample ID",""
1.916455,0.1539684,0.215293,-0.004544099,0.01160303,-0.005128777,88.3,104,1.9,0.15925,0.22028,0.00052,0.01219,2e-05,0.11458,0.00634,0.05535,0.00027,-1.79372,0.00021,0.15904,0.08273,0.72295,0.70723,2.314,"none",0.70743,0.70758,0.70728,"Comment",-1,-1,"Sample ID",""
1.817973,0.1456846,0.2047588,-0.005158343,0.01061915,-0.005180032,88.5,106,1.8,0.15097,0.20974,-9e-05,0.01121,-4e-05,0.11499,0.00615,0.05344,-5e-05,-1.6378,-4e-05,0.151,0.08279,0.71977,0.70721,2.19596,"none",0.70748,0.70766,0.7073,"Comment",-1,-1,"Sample ID",""
1.799928,0.1442267,0.2021233,-0.004756789,0.01094658,-0.005018835,88.7,108,1.8,0.14951,0.20711,0.00031,0.01154,0.00013,0.11468,0.00639,0.0557,0.00017,-1.75545,0.00012,0.14939,0.08272,0.72189,0.70735,2.17399,"none",0.70749,0.70767,0.7073,"Comment",-1,-1,"Sample ID",""
1.839287,0.1476982,0.2071274,-0.005087607,0.01080711,-0.005262285,88.9,110,1.8,0.15298,0.21211,-2e-05,0.0114,-0.00012,0.11495,0.00618,0.05373,-1e-05,-1.6547,-1e-05,0.15299,0.08291,0.72122,0.70728,2.22182,"none",0.70753,0.70771,0.70734,"Comment",-1,-1,"Sample ID",""
1.872986,0.1508436,0.2110445,-0.004906345,0.01152049,-0.0052908,89.1,112,1.9,0.15613,0.21603,0.00016,0.01211,-0.00015,0.11497,0.00645,0.05606,9e-05,-1.64593,6e-05,0.15606,0.08306,0.72271,0.70765,2.26322,"none",0.70757,0.70775,0.70738,"Comment",-1,-1,"Sample ID",""
1.856694,0.1488608,0.2088462,-0.005110457,0.01112625,-0.005004241,89.3,114,1.9,0.15414,0.21383,-4e-05,0.01172,0.00014,0.1148,0.00629,0.05479,-2e-05,-1.71208,-2e-05,0.15416,0.08276,0.72086,0.70802,2.24244,"none",0.70759,0.70776,0.70742,"Comment",-1,-1,"Sample ID",""
1.992667,0.1609738,0.2250951,-0.004404176,0.01238171,-0.005100278,89.5,116,2,0.16626,0.23008,0.00066,0.01297,4e-05,0.11512,0.00649,0.05638,0.00033,-1.59085,0.00026,0.16599,0.08305,0.7226,0.70791,2.40775,"none",0.70763,0.70777,0.70748,"Comment",-1,-1,"Sample ID",""
