"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID"
2.825819,0.2295499,0.3192451,-0.004549688,0.01393063,-0.005864194,110.3,526,2.8,0.2347,0.32559,0.00043,0.01852,2e-05,0.11497,0.00654,0.05687,0.00015,-1.64596,0.00017,0.23453,0.08282,0.72086,0.70668,3.4106,"none",0.70678,0.70691,0.70665,"Comment",-1,-1,""
2.85745,0.2321037,0.3235766,-0.004558772,0.01418441,-0.005976442,110.5,528,2.9,0.23726,0.32992,0.00042,0.01877,-9e-05,0.11521,0.00655,0.05689,0.00015,-1.55418,0.00017,0.23709,0.08279,0.71913,0.70661,3.44937,"none",0.70685,0.70698,0.70671,"Comment",-1,-1,""
2.84551,0.2312819,0.3218389,-0.004813666,0.01403419,-0.005836583,110.7,530,2.9,0.23644,0.32818,0.00016,0.01862,5e-05,0.11509,0.00653,0.05674,6e-05,-1.60218,7e-05,0.23637,0.08289,0.72044,0.70662,3.43482,"none",0.70689,0.70703,0.70675,"Comment",-1,-1,""
2.763654,0.2245319,0.3123629,-0.004568629,0.01368481,-0.005780852,110.9,532,2.8,0.22969,0.31871,0.00041,0.01827,0.00011,0.11507,0.0066,0.05733,0.00015,-1.60977,0.00016,0.22952,0.08287,0.72068,0.70708,3.33629,"none",0.7069,0.70704,0.70676,"Comment",-1,-1,""
2.726856,0.2211803,0.3077955,-0.004923092,0.01329244,-0.005911462,111.1,534,2.7,0.22633,0.31414,5e-05,0.01788,-2e-05,0.11494,0.00654,0.05691,2e-05,-1.65592,2e-05,0.22631,0.08281,0.72049,0.70696,3.29133,"none",0.70693,0.70706,0.70679,"Comment",-1,-1,""
2.722529,0.2213926,0.3076271,-0.004535941,0.01335897,-0.005826373,111.3,536,2.7,0.22655,0.31397,0.00044,0.01794,6e-05,0.11506,0.00658,0.05715,0.00016,-1.61029,0.00018,0.22637,0.08296,0.72155,0.70711,3.28696,"none",0.70693,0.70706,0.7068,"Comment",-1,-1,""
2.750731,0.2234204,0.311185,-0.004676457,0.01372306,-0.005882893,111.5,538,2.8,0.22857,0.31753,3e-04,0.01831,0,0.11518,0.00664,0.05766,0.00011,-1.56737,0.00012,0.22845,0.08287,0.71985,0.70714,3.32116,"none",0.70693,0.70706,0.7068,"Comment",-1,-1,""
2.798145,0.2275652,0.3165501,-0.004808479,0.01353904,-0.005917875,111.7,540,2.8,0.23272,0.32289,0.00017,0.01812,-3e-05,0.11514,0.00646,0.05613,6e-05,-1.5803,7e-05,0.23265,0.08296,0.72073,0.70713,3.37796,"none",0.70693,0.70706,0.7068,"Comment",-1,-1,""
2.699725,0.2193111,0.3049524,-0.004329803,0.01322397,-0.00585852,112.1,544,2.7,0.22446,0.3113,0.00065,0.01781,3e-05,0.11505,0.00658,0.05721,0.00024,-1.61739,0.00026,0.22421,0.08286,0.72106,0.70697,3.25918,"none",0.70686,0.70703,0.7067,"Comment",-1,-1,""
2.652408,0.2151814,0.2990715,-0.005046085,0.0127304,-0.005802104,112.3,546,2.7,0.22034,0.30542,-7e-05,0.01732,8e-05,0.11488,0.00651,0.0567,-3e-05,-1.67967,-3e-05,0.22036,0.08289,0.72143,0.70695,3.20164,"none",0.70681,0.70699,0.70663,"Comment",-1,-1,""
2.732754,0.2217655,0.3089249,-0.004391838,0.01349552,-0.005863127,112.5,548,2.7,0.22692,0.31527,0.00059,0.01808,2e-05,0.11511,0.0066,0.05735,0.00021,-1.59354,0.00023,0.22669,0.08277,0.71976,0.70674,3.29893,"none",0.70675,0.70693,0.70658,"Comment",-1,-1,""
2.878925,0.2344896,0.3263602,-0.004650191,0.01416219,-0.005916497,112.7,550,2.9,0.23964,0.3327,0.00033,0.01875,-3e-05,0.11532,0.0065,0.05635,0.00011,-1.51368,0.00013,0.23951,0.08302,0.72029,0.70658,3.47603,"none",0.70671,0.70686,0.70656,"Comment",-1,-1,""
2.937002,0.2385859,0.3324525,-0.004758128,0.01474995,-0.005872364,112.9,552,2.9,0.24374,0.3388,0.00022,0.01934,1e-05,0.11511,0.00657,0.05707,7e-05,-1.59136,9e-05,0.24365,0.08279,0.71943,0.70663,3.54493,"none",0.70668,0.7068,0.70656,"Comment",-1,-1,""
2.852844,0.2319163,0.3225695,-0.004630179,0.01424561,-0.00588148,113.1,554,2.9,0.23707,0.32891,0.00035,0.01883,1e-05,0.11505,0.00659,0.05725,0.00012,-1.61719,0.00014,0.23693,0.08287,0.72077,0.70639,3.44366,"none",0.70668,0.7068,0.70656,"Comment",-1,-1,""
2.733097,0.221625,0.3087784,-0.004786732,0.01347379,-0.005718916,113.3,556,2.7,0.22678,0.31512,0.00019,0.01806,0.00017,0.11504,0.00659,0.05731,7e-05,-1.61922,8e-05,0.2267,0.08276,0.71965,0.70648,3.29912,"none",0.70664,0.70675,0.70653,"Comment",-1,-1,""
2.887231,0.2348977,0.3272901,-0.004526703,0.01444677,-0.005688174,113.5,558,2.9,0.24005,0.33363,0.00045,0.01903,2e-04,0.11531,0.00658,0.05705,0.00016,-1.51732,0.00018,0.23987,0.0829,0.7195,0.70651,3.48591,"none",0.70664,0.70675,0.70653,"Comment",-1,-1,""
3.003262,0.24453,0.3406522,-0.004457151,0.01514591,-0.005748978,113.7,560,3,0.24968,0.347,0.00052,0.01973,0.00014,0.1153,0.00656,0.05686,0.00017,-1.51951,0.00021,0.24948,0.0829,0.71956,0.70674,3.62561,"none",0.70667,0.70678,0.70655,"Comment",-1,-1,""
2.832909,0.2301333,0.3198287,-0.004658028,0.0141704,-0.005850143,113.9,562,2.8,0.23529,0.32617,0.00032,0.01876,4e-05,0.11489,0.00661,0.0575,0.00011,-1.67685,0.00013,0.23516,0.08283,0.72136,0.70682,3.41914,"none",0.70669,0.70681,0.70657,"Comment",-1,-1,""
2.787501,0.226408,0.314689,-0.00450022,0.01374996,-0.005791971,114.1,564,2.8,0.23156,0.32103,0.00048,0.01834,9e-05,0.11492,0.00656,0.05711,0.00017,-1.66639,0.00019,0.23137,0.08282,0.7213,0.70695,3.36438,"none",0.7068,0.70697,0.70662,"Comment",-1,-1,""
2.842,0.2309498,0.321327,-0.004633573,0.01406967,-0.005976868,114.3,566,2.8,0.2361,0.32767,0.00034,0.01866,-9e-05,0.11505,0.00655,0.05693,0.00012,-1.61652,0.00014,0.23597,0.08285,0.72055,0.70658,3.43043,"none",0.70685,0.70702,0.70668,"Comment",-1,-1,""
2.660883,0.2159684,0.3002178,-0.004469289,0.01303255,-0.005633411,114.5,568,2.7,0.22112,0.30656,0.00051,0.01762,0.00025,0.11495,0.00661,0.05747,0.00019,-1.65515,2e-04,0.22092,0.08283,0.7213,0.70672,3.21212,"none",0.70692,0.70708,0.70676,"Comment",-1,-1,""
2.576947,0.2086554,0.2905373,-0.004312193,0.01233782,-0.005890662,114.7,570,2.6,0.21381,0.29688,0.00067,0.01692,0,0.11493,0.00655,0.057,0.00026,-1.6599,0.00027,0.21354,0.08267,0.72018,0.70684,3.11044,"none",0.70697,0.70713,0.7068,"Comment",-1,-1,""
2.64309,0.2147467,0.2988754,-0.004912782,0.01306328,-0.005780438,114.9,572,2.6,0.2199,0.30522,6e-05,0.01765,0.00011,0.11521,0.00666,0.05782,2e-05,-1.55479,3e-05,0.21987,0.083,0.72047,0.70684,3.19197,"none",0.70697,0.70714,0.70681,"Comment",-1,-1,""
2.684646,0.2182286,0.3034528,-0.004414309,0.01319163,-0.00570542,115.1,574,2.7,0.22338,0.3098,0.00056,0.01778,0.00018,0.11513,0.00661,0.05738,0.00021,-1.58433,0.00023,0.22316,0.08293,0.72106,0.70746,3.24152,"none",0.70701,0.70719,0.70683,"Comment",-1,-1,""
2.576257,0.2088307,0.2903932,-0.004711355,0.01212682,-0.00593486,115.3,576,2.6,0.21398,0.29674,0.00027,0.01671,-5e-05,0.11491,0.00647,0.05632,1e-04,-1.66941,0.00011,0.21388,0.08282,0.72112,0.70708,3.10973,"none",0.70705,0.7072,0.70689,"Comment",-1,-1,""
2.609195,0.2118741,0.2945825,-0.005114947,0.01233558,-0.005876299,115.5,578,2.6,0.21703,0.30093,-0.00014,0.01692,1e-05,0.11506,0.00647,0.05623,-5e-05,-1.61086,-5e-05,0.21708,0.083,0.7212,0.70716,3.15027,"none",0.70707,0.70721,0.70693,"Comment",-1,-1,""
2.627613,0.2132596,0.2970404,-0.004206775,0.0130672,-0.005737015,115.7,580,2.6,0.21841,0.30338,0.00077,0.01765,0.00015,0.11519,0.0067,0.05819,0.00029,-1.56224,0.00031,0.21811,0.08281,0.71992,0.70721,3.1729,"none",0.70709,0.70722,0.70697,"Comment",-1,-1,""
2.715579,0.220902,0.3072236,-0.004589049,0.01338157,-0.005885316,115.9,582,2.7,0.22606,0.31357,0.00039,0.01797,0,0.11521,0.0066,0.0573,0.00014,-1.55525,0.00016,0.2259,0.083,0.72091,0.70687,3.27916,"none",0.70708,0.70722,0.70693,"Comment",-1,-1,""
2.560482,0.2075448,0.2886424,-0.004857597,0.01224987,-0.005943384,116.1,584,2.6,0.2127,0.29499,0.00012,0.01684,-6e-05,0.11493,0.00656,0.05707,5e-05,-1.66028,5e-05,0.21265,0.08285,0.72104,0.70734,3.0911,"none",0.707,0.70714,0.70687,"Comment",-1,-1,""
2.599315,0.2109379,0.293792,-0.004685749,0.01253443,-0.005812265,116.3,586,2.6,0.21609,0.30014,0.00029,0.01712,7e-05,0.1152,0.00657,0.05704,0.00011,-1.5606,0.00012,0.21598,0.08289,0.71998,0.70694,3.13869,"none",0.70696,0.70711,0.70682,"Comment",-1,-1,""
2.793568,0.2274716,0.3161043,-0.004540697,0.01387312,-0.005700544,116.5,588,2.8,0.23263,0.32245,0.00044,0.01846,0.00019,0.11517,0.00659,0.05725,0.00016,-1.56934,0.00017,0.23245,0.08303,0.72143,0.70694,3.37307,"none",0.7069,0.70706,0.70674,"Comment",-1,-1,""
2.654182,0.2149449,0.2992091,-0.004651716,0.01270736,-0.005963679,116.7,590,2.7,0.2201,0.30555,0.00033,0.01729,-8e-05,0.11486,0.0065,0.0566,0.00012,-1.6891,0.00013,0.21997,0.08268,0.72033,0.70709,3.20314,"none",0.70682,0.707,0.70665,"Comment",-1,-1,""
2.685555,0.2182606,0.3035806,-0.004459608,0.01330032,-0.005892351,116.9,592,2.7,0.22341,0.30992,0.00052,0.01789,-1e-05,0.11514,0.00664,0.05771,0.00019,-1.58108,0.00021,0.22321,0.08292,0.72087,0.70668,3.24271,"none",0.70681,0.70698,0.70664,"Comment",-1,-1,""
2.599436,0.210951,0.2933905,-0.004767169,0.01251547,-0.005946562,117.1,594,2.6,0.2161,0.29973,0.00021,0.0171,-6e-05,0.11504,0.00656,0.05705,8e-05,-1.62089,8e-05,0.21602,0.08291,0.72099,0.7067,3.13843,"none",0.70674,0.70686,0.70661,"Comment",-1,-1,""
2.658003,0.2155906,0.3005102,-0.004846042,0.01291412,-0.005864628,117.3,596,2.7,0.22074,0.30685,0.00013,0.0175,2e-05,0.11518,0.00657,0.05703,5e-05,-1.56661,5e-05,0.22069,0.08284,0.71938,0.70671,3.20919,"none",0.70674,0.70687,0.70661,"Comment",-1,-1,""
2.64835,0.2148096,0.299466,-0.004668499,0.01290913,-0.00582041,117.5,598,2.7,0.21996,0.30581,0.00031,0.01749,7e-05,0.1152,0.00659,0.05721,0.00012,-1.55698,0.00012,0.21984,0.08282,0.71928,0.70653,3.19764,"none",0.70675,0.70689,0.70662,"Comment",-1,-1,""
2.765144,0.2249253,0.313136,-0.004676884,0.01348393,-0.005730118,117.7,600,2.8,0.23008,0.31948,3e-04,0.01807,0.00016,0.11528,0.00652,0.05656,0.00011,-1.52771,0.00012,0.22996,0.08298,0.72017,0.70644,3.33879,"none",0.70675,0.70689,0.70662,"Comment",-1,-1,""
2.67612,0.2171413,0.3022987,-0.004701221,0.01310725,-0.005809266,117.9,602,2.7,0.2223,0.30864,0.00028,0.01769,8e-05,0.11507,0.0066,0.05733,1e-04,-1.60865,0.00011,0.22218,0.08283,0.72023,0.70671,3.23078,"none",0.7068,0.70696,0.70664,"Comment",-1,-1,""
2.576552,0.2087237,0.2907368,-0.004534796,0.01241334,-0.00583323,118.1,604,2.6,0.21388,0.29708,0.00044,0.017,5e-05,0.11503,0.00658,0.05722,0.00017,-1.624,0.00018,0.2137,0.08274,0.71993,0.70664,3.11047,"none",0.70684,0.70701,0.70667,"Comment",-1,-1,""
2.653083,0.2154043,0.2998419,-0.00485541,0.01286083,-0.005858116,118.3,606,2.7,0.22056,0.30619,0.00012,0.01745,3e-05,0.11514,0.00656,0.05698,5e-05,-1.58106,5e-05,0.22051,0.08292,0.72034,0.70696,3.20337,"none",0.70687,0.70704,0.7067,"Comment",-1,-1,""
2.762341,0.2246197,0.3127089,-0.004512405,0.0135787,-0.005720209,118.5,608,2.8,0.22977,0.31905,0.00047,0.01816,0.00017,0.11524,0.00656,0.05693,0.00017,-1.54189,0.00019,0.22959,0.08293,0.72017,0.70709,3.33529,"none",0.70691,0.70706,0.70676,"Comment",-1,-1,""
2.800141,0.2277705,0.3167941,-0.005082006,0.01372566,-0.005881588,118.7,610,2.8,0.23292,0.32314,-1e-04,0.01831,1e-05,0.11515,0.00653,0.05667,-4e-05,-1.57839,-4e-05,0.23297,0.08302,0.72082,0.70706,3.3807,"none",0.70697,0.70708,0.70686,"Comment",-1,-1,""
2.750716,0.2233621,0.3108963,-0.004488298,0.01368837,-0.005729686,118.9,612,2.8,0.22852,0.31724,0.00049,0.01827,0.00016,0.11507,0.00663,0.0576,0.00018,-1.60673,2e-04,0.22832,0.08282,0.72032,0.70717,3.32069,"none",0.70699,0.70708,0.70689,"Comment",-1,-1,""
2.703962,0.2195021,0.3052,-0.004614433,0.01312791,-0.005950603,119.1,614,2.7,0.22466,0.31154,0.00036,0.01771,-6e-05,0.11496,0.00654,0.05686,0.00013,-1.65089,0.00015,0.22451,0.08284,0.7211,0.70711,3.26387,"none",0.70705,0.70712,0.70698,"Comment",-1,-1,""
2.716442,0.2208264,0.3072463,-0.004698488,0.01333459,-0.005665542,119.3,616,2.7,0.22598,0.31359,0.00028,0.01792,0.00022,0.11518,0.00658,0.05715,1e-04,-1.5659,0.00011,0.22587,0.08296,0.72062,0.70699,3.27996,"none",0.70707,0.70713,0.707,"Comment",-1,-1,""
2.698616,0.2192212,0.3050422,-0.005142102,0.01312559,-0.005961441,119.5,618,2.7,0.22437,0.31139,-0.00016,0.01771,-7e-05,0.11513,0.00655,0.05688,-6e-05,-1.58699,-7e-05,0.22444,0.08298,0.72057,0.70694,3.2583,"none",0.70707,0.70714,0.707,"Comment",-1,-1,""
2.624018,0.2126433,0.2959674,-0.004349926,0.01276878,-0.005882448,119.7,620,2.6,0.2178,0.30231,0.00063,0.01735,0,0.11494,0.0066,0.05741,0.00024,-1.65701,0.00025,0.21755,0.08271,0.72044,0.70704,3.16737,"none",0.70709,0.70716,0.70701,"Comment",-1,-1,""
2.626497,0.2130452,0.2966878,-0.004914084,0.01276982,-0.005815401,119.9,622,2.6,0.2182,0.30303,6e-05,0.01736,7e-05,0.11511,0.00659,0.05727,2e-05,-1.59441,3e-05,0.21817,0.08287,0.72005,0.70689,3.1712,"none",0.70705,0.70714,0.70697,"Comment",-1,-1,""
2.667909,0.2169508,0.3015414,-0.004545888,0.01308675,-0.005702439,120.1,624,2.7,0.2221,0.30789,0.00043,0.01767,0.00018,0.11514,0.00661,0.0574,0.00016,-1.58213,0.00017,0.22193,0.08299,0.72139,0.70723,3.22154,"none",0.70705,0.70713,0.70696,"Comment",-1,-1,""
2.680108,0.2175656,0.3029176,-0.004964357,0.01282427,-0.00595447,120.3,626,2.7,0.22272,0.30926,1e-05,0.01741,-7e-05,0.11513,0.00648,0.0563,0,-1.58612,1e-05,0.22271,0.08291,0.72016,0.70715,3.23563,"none",0.70703,0.70712,0.70693,"Comment",-1,-1,""
2.815599,0.229202,0.3190127,-0.004599859,0.01408371,-0.005762764,120.5,628,2.8,0.23436,0.32536,0.00038,0.01867,0.00012,0.1153,0.00662,0.05738,0.00013,-1.51967,0.00015,0.23421,0.083,0.7203,0.70714,3.39997,"none",0.70702,0.70712,0.70692,"Comment",-1,-1,""
2.796378,0.2271538,0.3161473,-0.004503811,0.01387932,-0.0059703,120.7,630,2.8,0.23231,0.32249,0.00047,0.01847,-8e-05,0.11507,0.00659,0.05726,0.00017,-1.6072,0.00019,0.23212,0.08282,0.72035,0.70721,3.37559,"none",0.70701,0.70711,0.70691,"Comment",-1,-1,""
2.836382,0.2309735,0.3211165,-0.004549991,0.0141858,-0.00594171,120.9,632,2.8,0.23613,0.32746,0.00043,0.01877,-5e-05,0.1152,0.0066,0.05732,0.00015,-1.55854,0.00017,0.23596,0.08301,0.72109,0.70684,3.42471,"none",0.70702,0.70711,0.70692,"Comment",-1,-1,""
2.794584,0.2270152,0.3156842,-0.004945384,0.01363455,-0.005884216,121.1,634,2.8,0.23217,0.32203,3e-05,0.01822,0,0.11498,0.00651,0.05658,1e-05,-1.64188,1e-05,0.23216,0.08289,0.72096,0.70702,3.37313,"none",0.707,0.70709,0.70691,"Comment",-1,-1,""
2.828139,0.2295439,0.3198653,-0.004595725,0.01403754,-0.005760091,121.3,636,2.8,0.2347,0.32621,0.00038,0.01862,0.00013,0.11509,0.00657,0.05709,0.00013,-1.59877,0.00015,0.23455,0.08275,0.71947,0.70682,3.41366,"none",0.70698,0.70706,0.7069,"Comment",-1,-1,""
2.929688,0.2385502,0.3318075,-0.004514149,0.01466686,-0.00568767,121.5,638,2.9,0.2437,0.33815,0.00046,0.01925,2e-04,0.11518,0.00656,0.05693,0.00016,-1.566,0.00019,0.24352,0.08295,0.72069,0.70685,3.53675,"none",0.70696,0.70703,0.70689,"Comment",-1,-1,""
2.782206,0.2258634,0.3142655,-0.004886598,0.01363417,-0.005911725,121.7,640,2.8,0.23102,0.32061,9e-05,0.01822,-2e-05,0.11498,0.00653,0.05683,3e-05,-1.64127,4e-05,0.23098,0.08284,0.72056,0.70695,3.35816,"none",0.70694,0.70699,0.70689,"Comment",-1,-1,""
2.726755,0.2216306,0.3080244,-0.004576215,0.0134626,-0.0058435,121.9,642,2.7,0.22678,0.31437,4e-04,0.01805,4e-05,0.11503,0.0066,0.05741,0.00015,-1.6226,0.00016,0.22662,0.08292,0.7214,0.70694,3.29194,"none",0.70694,0.70699,0.7069,"Comment",-1,-1,""
2.687177,0.2178696,0.3037255,-0.00500176,0.01315512,-0.005876309,122.1,644,2.7,0.22302,0.31007,-2e-05,0.01774,1e-05,0.11513,0.00659,0.05722,-1e-05,-1.58696,-1e-05,0.22303,0.08281,0.71927,0.70706,3.24416,"none",0.70693,0.70698,0.70688,"Comment",-1,-1,""
2.607254,0.2114593,0.2939764,-0.004723161,0.01267837,-0.005902911,122.3,646,2.6,0.21661,0.30032,0.00025,0.01726,-2e-05,0.11492,0.00661,0.05749,1e-04,-1.6663,1e-04,0.21651,0.08285,0.72127,0.70694,3.14749,"none",0.70693,0.70698,0.70687,"Comment",-1,-1,""
2.734665,0.2223927,0.3093798,-0.004634624,0.01336113,-0.005858678,122.5,648,2.7,0.22755,0.31572,0.00034,0.01795,3e-05,0.11519,0.00655,0.05684,0.00013,-1.56114,0.00014,0.22741,0.08297,0.72071,0.70696,3.30189,"none",0.70689,0.70699,0.7068,"Comment",-1,-1,""
2.80432,0.2280197,0.3173984,-0.004684798,0.01374094,-0.005561339,122.7,650,2.8,0.23317,0.32374,0.00029,0.01833,0.00033,0.11519,0.00652,0.05661,1e-04,-1.56184,0.00012,0.23306,0.08292,0.72024,0.70702,3.38559,"none",0.70686,0.70697,0.70675,"Comment",-1,-1,""
2.843949,0.2309407,0.3215103,-0.004604979,0.01431322,-0.005777459,122.9,652,2.9,0.23609,0.32785,0.00037,0.0189,0.00011,0.11503,0.00663,0.05764,0.00013,-1.62195,0.00015,0.23595,0.08279,0.72012,0.70688,3.43279,"none",0.70681,0.70694,0.70667,"Comment",-1,-1,""
2.897884,0.2359374,0.328382,-0.004835198,0.01434055,-0.006037937,123.1,654,2.9,0.24109,0.33473,0.00014,0.01893,-0.00015,0.11526,0.00652,0.05654,5e-05,-1.53507,6e-05,0.24103,0.083,0.72026,0.70686,3.49871,"none",0.70676,0.70689,0.70663,"Comment",-1,-1,""
2.72539,0.2210978,0.307394,-0.004673316,0.01340884,-0.005805366,123.3,656,2.7,0.22625,0.31374,3e-04,0.01799,8e-05,0.11486,0.00659,0.05736,0.00011,-1.68824,0.00012,0.22613,0.08278,0.72115,0.70679,3.28939,"none",0.70674,0.70686,0.70661,"Comment",-1,-1,""
2.805597,0.2279897,0.3173745,-0.004822436,0.01402957,-0.005798291,123.5,658,2.8,0.23314,0.32372,0.00016,0.01862,9e-05,0.11513,0.00662,0.0575,6e-05,-1.58483,6e-05,0.23308,0.0829,0.7202,0.70654,3.38715,"none",0.70671,0.70682,0.7066,"Comment",-1,-1,""
2.788683,0.2264995,0.3154979,-0.004325996,0.01388147,-0.005819948,123.7,660,2.8,0.23165,0.32184,0.00065,0.01847,7e-05,0.11516,0.00661,0.05738,0.00023,-1.57526,0.00026,0.23139,0.08279,0.71977,0.7066,3.36653,"none",0.70666,0.70675,0.70656,"Comment",-1,-1,""
2.704426,0.2192146,0.3052727,-0.004992801,0.01275505,-0.005826902,123.9,662,2.7,0.22437,0.31162,-2e-05,0.01734,6e-05,0.11496,0.0064,0.05565,-1e-05,-1.64818,-1e-05,0.22437,0.08278,0.72001,0.70643,3.2639,"none",0.70664,0.70673,0.70656,"Comment",-1,-1,""
2.849542,0.2319356,0.3230312,-0.004692867,0.01431982,-0.005857311,124.1,664,2.9,0.23709,0.32938,0.00028,0.01891,3e-05,0.11534,0.00662,0.0574,1e-04,-1.50582,0.00011,0.23698,0.08298,0.71981,0.70661,3.44094,"none",0.70661,0.70668,0.70654,"Comment",-1,-1,""
2.72794,0.221326,0.3081475,-0.004591772,0.01319021,-0.005853438,124.3,666,2.7,0.22648,0.31449,0.00039,0.01778,3e-05,0.11503,0.0065,0.05652,0.00014,-1.62443,0.00015,0.22633,0.08278,0.72015,0.70668,3.29267,"none",0.70658,0.70664,0.70652,"Comment",-1,-1,""
2.76519,0.224621,0.3126827,-0.00465933,0.01351555,-0.005899876,124.5,668,2.8,0.22977,0.31903,0.00032,0.0181,-1e-05,0.11512,0.00653,0.05674,0.00011,-1.59024,0.00013,0.22965,0.08287,0.72024,0.70668,3.33811,"none",0.70661,0.70669,0.70653,"Comment",-1,-1,""
3.030679,0.2465776,0.3434349,-0.004918807,0.01539936,-0.006136437,125.3,676,3,0.25173,0.34978,6e-05,0.01999,-0.00025,0.11518,0.00658,0.05714,2e-05,-1.5666,2e-05,0.25171,0.08289,0.71969,0.70652,3.65829,"none",0.7066,0.70668,0.70652,"Comment",-1,-1,""
2.862392,0.2325634,0.3233946,-0.004795273,0.01425746,-0.005636858,125.5,678,2.9,0.23772,0.32974,0.00018,0.01884,0.00025,0.11495,0.00657,0.05715,6e-05,-1.65326,7e-05,0.23764,0.08285,0.72093,0.70672,3.45476,"none",0.70664,0.70671,0.70656,"Comment",-1,-1,""
2.843947,0.2308061,0.321884,-0.004709059,0.01416941,-0.006028345,125.7,680,2.9,0.23596,0.32823,0.00027,0.01876,-0.00014,0.11516,0.00658,0.05714,9e-05,-1.57233,0.00011,0.23585,0.08275,0.71889,0.70653,3.43292,"none",0.70667,0.70677,0.70657,"Comment",-1,-1,""
2.781308,0.2260952,0.3143871,-0.004839611,0.01349917,-0.005858039,125.9,682,2.8,0.23125,0.32073,0.00014,0.01808,3e-05,0.11506,0.00649,0.05639,5e-05,-1.61074,6e-05,0.23119,0.08294,0.721,0.70647,3.35746,"none",0.70667,0.70676,0.70657,"Comment",-1,-1,""
2.737022,0.2219214,0.3090135,-0.004566832,0.01337601,-0.005687793,126.1,684,2.7,0.22708,0.31536,0.00041,0.01796,2e-04,0.11496,0.00655,0.05696,0.00015,-1.64909,0.00016,0.22691,0.08272,0.72006,0.70683,3.30339,"none",0.70666,0.70676,0.70656,"Comment",-1,-1,""
2.716407,0.220513,0.3069965,-0.00484753,0.01320662,-0.005851869,126.3,686,2.7,0.22567,0.31334,0.00013,0.01779,3e-05,0.11509,0.00654,0.05678,5e-05,-1.60003,5e-05,0.22561,0.08287,0.7202,0.70656,3.2793,"none",0.70666,0.70676,0.70657,"Comment",-1,-1,""
2.746215,0.2230415,0.3103852,-0.004839925,0.01324781,-0.005854322,126.5,688,2.8,0.2282,0.31673,0.00014,0.01783,3e-05,0.11508,0.00648,0.05631,5e-05,-1.60579,6e-05,0.22814,0.08289,0.72047,0.70676,3.31506,"none",0.70664,0.70674,0.70654,"Comment",-1,-1,""
2.730249,0.221552,0.3084581,-0.004686025,0.01345335,-0.005791706,126.7,690,2.7,0.22671,0.3148,0.00029,0.01804,1e-04,0.11504,0.00659,0.0573,0.00011,-1.61821,0.00012,0.22659,0.08281,0.72015,0.70694,3.29582,"none",0.70665,0.70675,0.70655,"Comment",-1,-1,""
2.728239,0.2216311,0.3086815,-0.004717193,0.01347227,-0.005868589,126.9,692,2.7,0.22678,0.31503,0.00026,0.01806,2e-05,0.11521,0.0066,0.05732,1e-04,-1.55534,1e-04,0.22668,0.0829,0.71989,0.70667,3.29414,"none",0.7067,0.7068,0.70659,"Comment",-1,-1,""
2.701074,0.2194912,0.3048254,-0.004454689,0.01327097,-0.005763103,127.1,694,2.7,0.22464,0.31117,0.00052,0.01786,0.00012,0.11494,0.0066,0.05739,0.00019,-1.65685,0.00021,0.22444,0.0829,0.72194,0.70658,3.26068,"none",0.70673,0.70687,0.70659,"Comment",-1,-1,""
2.673965,0.216679,0.3019491,-0.004802772,0.01282241,-0.005818692,127.3,696,2.7,0.22183,0.30829,0.00017,0.01741,7e-05,0.11503,0.0065,0.05647,7e-05,-1.623,7e-05,0.22176,0.08274,0.71955,0.70656,3.22757,"none",0.7068,0.70696,0.70663,"Comment",-1,-1,""
2.70333,0.2192552,0.30582,-0.004968738,0.01302771,-0.005726427,127.5,698,2.7,0.22441,0.31216,1e-05,0.01761,0.00016,0.11521,0.0065,0.05642,0,-1.55419,0,0.22441,0.08282,0.71888,0.7065,3.26365,"none",0.70685,0.70704,0.70666,"Comment",-1,-1,""
2.737633,0.2224396,0.3099415,-0.004749794,0.01364202,-0.005909373,127.7,700,2.7,0.22759,0.31629,0.00023,0.01823,-2e-05,0.11527,0.00664,0.05763,8e-05,-1.53087,9e-05,0.2275,0.08292,0.71958,0.70661,3.30579,"none",0.70689,0.70711,0.70667,"Comment",-1,-1,""
2.78722,0.2266451,0.3154027,-0.00482464,0.0137935,-0.00596756,127.9,702,2.8,0.2318,0.32175,0.00015,0.01838,-8e-05,0.11518,0.00658,0.05712,5e-05,-1.56535,6e-05,0.23174,0.08296,0.72044,0.70696,3.36522,"none",0.70694,0.70716,0.70672,"Comment",-1,-1,""
2.799686,0.2273585,0.3168008,-0.004834163,0.01393918,-0.005963648,128.1,704,2.8,0.23251,0.32315,0.00014,0.01852,-8e-05,0.11517,0.0066,0.05733,5e-05,-1.57043,6e-05,0.23245,0.08285,0.71953,0.70715,3.37995,"none",0.70699,0.70719,0.70679,"Comment",-1,-1,""
2.829469,0.230147,0.3201392,-0.004835242,0.01392515,-0.005816293,128.3,706,2.8,0.2353,0.32648,0.00014,0.01851,7e-05,0.11514,0.00653,0.0567,5e-05,-1.58266,6e-05,0.23524,0.08296,0.72071,0.70723,3.41585,"none",0.70706,0.70724,0.70687,"Comment",-1,-1,""
