"Sample_ID","User_initials","Sample_Type","ShinyDate","Comment","region","Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","MA","MAp2SE","MAm2SE","RunSpeed","Raw88LowerThresh","Raw88UpperThresh","Smoother","Smooth_parameter","TrimLeft","TrimRight","Fluency","SpotSize","IntegrationTime","OutlierNum","CIoutliers","Length (um)"
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.385154,0.1929962,0.2677201,-0.003533097,0.01082262,-0.006152358,81.7,196,2.4,0.1982,0.27425,0.00151,0.01585,-0.00011,0.11468,0.00663,0.05779,0.00063,-1.75468,0.00061,0.19759,0.08263,0.7227,0.70589,2.87906,0.70597,0.70607,0.70587,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.490988,0.2021491,0.2804685,-0.003666,0.01141794,-0.006071969,81.9,198,2.5,0.20735,0.287,0.00138,0.01645,-3e-05,0.11493,0.00659,0.0573,0.00055,-1.6619,0.00055,0.2068,0.08281,0.72249,0.7063,3.00744,0.706,0.70611,0.7059,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.497249,0.202177,0.2808511,-0.003469823,0.01162361,-0.005996348,82.1,200,2.5,0.20738,0.28738,0.00157,0.01665,4e-05,0.11479,0.00665,0.05794,0.00063,-1.71291,0.00063,0.20675,0.08259,0.72162,0.70617,3.01424,0.70604,0.70615,0.70592,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.635403,0.2139878,0.2967076,-0.003760649,0.01221399,-0.005986184,82.3,202,2.6,0.21919,0.30324,0.00128,0.01724,5e-05,0.11479,0.00653,0.05686,0.00049,-1.71328,0.00051,0.21868,0.08278,0.72284,0.70608,3.18077,0.70607,0.70618,0.70595,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.645125,0.2144881,0.2977424,-0.003431465,0.01268869,-0.00600499,82.5,204,2.7,0.21969,0.30427,0.00161,0.01772,3e-05,0.11476,0.00668,0.05822,0.00061,-1.7249,0.00065,0.21904,0.08262,0.72202,0.70585,3.19237,0.70608,0.70618,0.70597,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.472108,0.1996909,0.2770125,-0.003854551,0.01123619,-0.005801335,82.7,206,2.5,0.20489,0.28354,0.00119,0.01626,0.00024,0.11441,0.00656,0.05736,0.00048,-1.85891,0.00048,0.20442,0.08248,0.72262,0.70605,2.98254,0.70608,0.70619,0.70598,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.543113,0.2060469,0.2863553,-0.003755727,0.01181681,-0.005910962,82.9,208,2.5,0.21125,0.29288,0.00129,0.01684,0.00013,0.11489,0.00661,0.05751,0.00051,-1.67732,0.00052,0.21073,0.08266,0.72127,0.70592,3.06979,0.70608,0.70619,0.70598,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.565135,0.2078783,0.2881667,-0.0035655,0.01164769,-0.006010526,83.1,210,2.6,0.21308,0.2947,0.00148,0.01668,3e-05,0.11461,0.00648,0.05658,0.00058,-1.78335,0.00059,0.21249,0.08264,0.72305,0.70593,3.09521,0.70608,0.70619,0.70597,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.545227,0.2061438,0.2859541,-0.003862204,0.01166374,-0.005922024,83.3,212,2.6,0.21135,0.29248,0.00118,0.01669,0.00012,0.11463,0.00654,0.05707,0.00046,-1.77308,0.00047,0.21087,0.08265,0.72259,0.70613,3.07149,0.70608,0.70619,0.70597,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.547476,0.2061529,0.2860439,-0.003683524,0.01180898,-0.006021989,83.5,214,2.6,0.21136,0.29257,0.00136,0.01684,2e-05,0.11457,0.00659,0.05755,0.00053,-1.79807,0.00055,0.21081,0.08255,0.7224,0.70641,3.07391,0.70608,0.70619,0.70597,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.71294,0.2204345,0.3057177,-0.003500187,0.01288177,-0.005864648,83.7,216,2.7,0.22564,0.31225,0.00154,0.01791,0.00017,0.11483,0.00659,0.05736,0.00057,-1.69802,0.00062,0.22502,0.08275,0.72263,0.70637,3.27433,0.7061,0.70621,0.70599,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.792787,0.2269355,0.3145528,-0.00382089,0.0134315,-0.005895717,83.9,218,2.8,0.23214,0.32108,0.00122,0.01846,0.00014,0.11471,0.00659,0.05749,0.00044,-1.74327,0.00049,0.23165,0.08276,0.72299,0.70637,3.37019,0.70612,0.70623,0.706,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.864058,0.2328085,0.3233083,-0.003613319,0.01374765,-0.006113608,84.1,220,2.9,0.23801,0.32984,0.00143,0.01878,-7e-05,0.11491,0.00654,0.05692,5e-04,-1.66668,0.00057,0.23744,0.08272,0.7216,0.70653,3.45632,0.70612,0.70624,0.70601,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.968528,0.2412822,0.3350272,-0.003976719,0.01457641,-0.005917555,84.3,222,3,0.24648,0.34156,0.00107,0.0196,0.00012,0.11482,0.00659,0.0574,0.00036,-1.70315,0.00043,0.24606,0.08272,0.72165,0.70626,3.58196,0.70614,0.70626,0.70602,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.004081,0.2442174,0.3383456,-0.003439279,0.01477746,-0.005890299,84.5,224,3,0.24942,0.34487,0.00161,0.0198,0.00015,0.11456,0.00658,0.05743,0.00053,-1.79944,0.00064,0.24878,0.08264,0.72322,0.70598,3.62375,0.70615,0.70626,0.70603,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.956018,0.2398503,0.3331956,-0.003708217,0.01447,-0.006074853,84.7,226,3,0.24505,0.33972,0.00134,0.0195,-4e-05,0.11469,0.00658,0.05739,0.00045,-1.75376,0.00054,0.24452,0.08254,0.72133,0.7059,3.56597,0.70615,0.70627,0.70604,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.95848,0.2404103,0.3337819,-0.003398673,0.01414958,-0.005853697,84.9,228,3,0.24561,0.34031,0.00165,0.01918,0.00019,0.11479,0.00647,0.05635,0.00056,-1.71486,0.00066,0.24495,0.08262,0.72173,0.70564,3.56913,0.70616,0.70627,0.70605,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.882716,0.2338427,0.3246304,-0.003832638,0.01381673,-0.00603189,85.1,230,2.9,0.23905,0.33116,0.00121,0.01884,1e-05,0.11463,0.00652,0.0569,0.00042,-1.7746,0.00049,0.23856,0.08258,0.72184,0.70578,3.47749,0.70618,0.70629,0.70607,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.847987,0.230857,0.3207118,-0.00358036,0.0136103,-0.005829933,85.3,232,2.9,0.23606,0.32724,0.00146,0.01864,0.00021,0.11465,0.00653,0.05695,0.00051,-1.76629,0.00059,0.23547,0.0825,0.72136,0.7059,3.43555,0.70619,0.7063,0.70608,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.999599,0.2443703,0.3389829,-0.003769159,0.01453697,-0.006182208,85.5,234,3,0.24957,0.34551,0.00128,0.01956,-0.00014,0.11495,0.00651,0.05662,0.00042,-1.65421,0.00051,0.24906,0.08286,0.72233,0.70616,3.61995,0.70619,0.7063,0.70608,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.033746,0.2465549,0.3423435,-0.003738728,0.01502514,-0.005891537,85.7,236,3,0.25176,0.34887,0.00131,0.02005,0.00015,0.11476,0.0066,0.05748,0.00043,-1.7246,0.00052,0.25123,0.08264,0.72163,0.70629,3.66012,0.70618,0.70629,0.70607,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.1943,0.2602732,0.3607956,-0.003613237,0.01578304,-0.006124812,85.9,238,3.2,0.26548,0.36732,0.00143,0.02081,-9e-05,0.11477,0.0065,0.05665,0.00045,-1.72145,0.00057,0.2649,0.08277,0.72273,0.70661,3.85355,0.70618,0.70629,0.70607,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.976044,0.2416133,0.3346515,-0.003627347,0.01446069,-0.005961422,86.1,240,3,0.24682,0.34118,0.00142,0.01949,8e-05,0.1144,0.00653,0.05712,0.00048,-1.8609,0.00057,0.24625,0.08257,0.72342,0.7063,3.58917,0.70616,0.70626,0.70605,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.009585,0.2445748,0.3390152,-0.003822171,0.01464641,-0.005784599,86.3,242,3,0.24978,0.34554,0.00122,0.01967,0.00025,0.11458,0.00652,0.05694,0.00041,-1.79453,0.00049,0.24929,0.08266,0.72285,0.70636,3.6303,0.70615,0.70626,0.70605,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.075081,0.2499369,0.3470213,-0.003526147,0.01510094,-0.005974744,86.5,244,3.1,0.25514,0.35355,0.00152,0.02013,6e-05,0.11474,0.00653,0.05693,0.00049,-1.73271,0.00061,0.25453,0.08261,0.72165,0.70609,3.7095,0.70616,0.70626,0.70606,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.999949,0.2438433,0.3384293,-0.003762626,0.01437917,-0.005954792,86.7,246,3,0.24905,0.34496,0.00128,0.01941,8e-05,0.11475,0.00646,0.05626,0.00043,-1.72909,0.00051,0.24853,0.08267,0.72196,0.70612,3.61906,0.70617,0.70627,0.70607,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",2.97996,0.24187,0.3360679,-0.004006405,0.01443665,-0.006046697,86.9,248,3,0.24707,0.3426,0.00104,0.01946,-1e-05,0.11473,0.00652,0.05681,0.00035,-1.73768,0.00042,0.24666,0.0826,0.72118,0.70607,3.59489,0.70619,0.70627,0.70611,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.186273,0.2595969,0.3602573,-0.003571233,0.01587011,-0.00597861,87.1,250,3.2,0.2648,0.36679,0.00147,0.0209,6e-05,0.11489,0.00655,0.05697,0.00046,-1.67597,0.00059,0.26421,0.08276,0.72195,0.70635,3.84438,0.7062,0.70628,0.70612,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.320293,0.2704401,0.375228,-0.003654569,0.01667896,-0.005876387,87.3,252,3.3,0.27564,0.38176,0.00139,0.02171,0.00016,0.11476,0.00653,0.05686,0.00042,-1.72463,0.00056,0.27509,0.0827,0.72204,0.70634,4.00505,0.70619,0.70628,0.70611,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.502136,0.2857555,0.3962036,-0.003788208,0.01771055,-0.005968505,87.5,254,3.5,0.29096,0.40273,0.00126,0.02274,7e-05,0.11479,0.00648,0.05646,0.00036,-1.71307,5e-04,0.29045,0.08279,0.72246,0.7064,4.22427,0.70617,0.70627,0.70607,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.424,0.2788987,0.3869579,-0.003593308,0.01720883,-0.006055774,87.9,258,3.4,0.2841,0.39349,0.00145,0.02224,-2e-05,0.11471,0.00648,0.05651,0.00042,-1.74362,0.00058,0.28352,0.08265,0.72201,0.70622,4.12945,0.70614,0.70625,0.70603,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.469256,0.2824942,0.3923143,-0.003887085,0.01738604,-0.006057852,88.1,260,3.5,0.2877,0.39884,0.00116,0.02241,-2e-05,0.11476,0.00645,0.0562,0.00033,-1.72561,0.00046,0.28723,0.08265,0.72133,0.70633,4.18396,0.7061,0.7062,0.70599,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.562711,0.2903485,0.4032313,-0.003398384,0.01827636,-0.006044584,88.3,262,3.6,0.29555,0.40976,0.00165,0.0233,-1e-05,0.11481,0.00653,0.05687,0.00046,-1.70519,0.00066,0.29489,0.08263,0.72128,0.70607,4.29688,0.70607,0.70618,0.70597,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.690679,0.3013959,0.4179732,-0.003645059,0.01924283,-0.005897846,88.5,264,3.7,0.3066,0.4245,0.0014,0.02427,0.00014,0.11483,0.00657,0.05717,0.00038,-1.70012,0.00056,0.30604,0.08278,0.72225,0.70614,4.4517,0.70605,0.70615,0.70595,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.506144,0.2852167,0.3956156,-0.003685579,0.01754715,-0.006139348,88.7,266,3.5,0.29042,0.40214,0.00136,0.02257,-1e-04,0.11449,0.00643,0.05614,0.00039,-1.82637,0.00055,0.28987,0.08253,0.72218,0.70618,4.22695,0.70606,0.70616,0.70596,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Natal",3.521885,0.2870979,0.3982356,-0.003767333,0.01803712,-0.006056341,88.9,268,3.5,0.2923,0.40476,0.00128,0.02306,-2e-05,0.11473,0.00654,0.05698,0.00036,-1.73834,0.00051,0.29179,0.0827,0.72215,0.70615,4.24771,0.70607,0.70617,0.70596,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
