"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.771778,0.1422355,0.1992042,-0.004930557,0.01078056,-0.004894029,165.3,860,1.8,0.14753,0.20414,0.00014,0.01113,2e-04,0.11483,0.00626,0.05454,8e-05,-1.70049,5e-05,0.14747,0.08295,0.72269,0.70833,2.14055,"none",0.70814,0.70823,0.70805,"Comment",-1,-1,"Sample ID",""
1.783791,0.1431587,0.2006839,-0.005041583,0.01078636,-0.005097906,165.5,862,1.8,0.14845,0.20562,2e-05,0.01114,-1e-05,0.11488,0.00622,0.05417,1e-05,-1.67925,1e-05,0.14844,0.08294,0.72198,0.70815,2.15501,"none",0.70816,0.70824,0.70808,"Comment",-1,-1,"Sample ID",""
1.698605,0.136104,0.1904372,-0.004911645,0.01049761,-0.005073903,165.7,864,1.7,0.1414,0.19537,0.00015,0.01085,2e-05,0.11461,0.00637,0.05554,9e-05,-1.78171,6e-05,0.14133,0.08291,0.72374,0.70818,2.05218,"none",0.70814,0.70823,0.70805,"Comment",-1,-1,"Sample ID",""
1.576568,0.1257732,0.1765652,-0.00488229,0.009454302,-0.005164753,165.9,866,1.6,0.13107,0.1815,0.00018,0.00981,-7e-05,0.11468,0.0062,0.05403,0.00012,-1.75415,7e-05,0.13099,0.08277,0.72213,0.70789,1.90489,"none",0.70813,0.70821,0.70804,"Comment",-1,-1,"Sample ID",""
1.6193,0.1295164,0.1815866,-0.00511965,0.009663085,-0.005054328,166.1,868,1.6,0.13481,0.18652,-5e-05,0.01002,4e-05,0.11476,0.00616,0.0537,-3e-05,-1.72597,-2e-05,0.13483,0.08296,0.72276,0.70814,1.95669,"none",0.70812,0.7082,0.70804,"Comment",-1,-1,"Sample ID",""
1.589871,0.1269587,0.1783213,-0.004746711,0.009742282,-0.004936757,166.3,870,1.6,0.13225,0.18325,0.00032,0.0101,0.00016,0.11483,0.00633,0.05509,2e-04,-1.69937,0.00013,0.13212,0.08279,0.72168,0.70817,1.92137,"none",0.70808,0.70816,0.70799,"Comment",-1,-1,"Sample ID",""
1.67757,0.1346629,0.1888047,-0.005148524,0.009980815,-0.00509961,166.5,872,1.7,0.13996,0.19374,-8e-05,0.01033,-1e-05,0.11507,0.00614,0.05334,-5e-05,-1.60647,-3e-05,0.13999,0.08315,0.7224,0.70811,2.02765,"none",0.70807,0.70816,0.70799,"Comment",-1,-1,"Sample ID",""
1.734586,0.1391028,0.1948031,-0.005165983,0.01048657,-0.005222236,166.7,874,1.7,0.1444,0.19974,-1e-04,0.01084,-0.00013,0.11475,0.00623,0.05427,-6e-05,-1.72892,-4e-05,0.14444,0.08298,0.72293,0.70791,2.09562,"none",0.70807,0.70815,0.70799,"Comment",-1,-1,"Sample ID",""
1.631713,0.1303235,0.1828072,-0.004706355,0.009869253,-0.005153633,166.9,876,1.6,0.13562,0.18774,0.00036,0.01022,-6e-05,0.11463,0.00624,0.05445,0.00022,-1.77322,0.00014,0.13547,0.08272,0.72236,0.70818,1.97117,"none",0.70809,0.70816,0.70801,"Comment",-1,-1,"Sample ID",""
1.564212,0.1247582,0.1750208,-0.004913602,0.009499774,-0.005105964,167.1,878,1.6,0.13005,0.17995,0.00015,0.00985,-1e-05,0.1146,0.00627,0.05475,1e-04,-1.78495,6e-05,0.12999,0.08278,0.72269,0.70817,1.89003,"none",0.70804,0.70815,0.70793,"Comment",-1,-1,"Sample ID",""
1.679202,0.1347188,0.1893048,-0.005138057,0.009963319,-0.005055073,167.3,880,1.7,0.14001,0.19424,-7e-05,0.01032,4e-05,0.11526,0.00612,0.05311,-4e-05,-1.53642,-3e-05,0.14004,0.0831,0.72083,0.70786,2.02982,"none",0.70803,0.70814,0.70792,"Comment",-1,-1,"Sample ID",""
