"Blk88","Blk87","Blk86","Blk85","Blk84","Blk83","CycleSecs","name"
"-0.005844374","-0.00534436","-0.006117087","-0.004993715","-0.003605032","-0.005828056","11.6","PC_2016_01_C4_16R.run"
"-0.005975991","-0.005428838","-0.005807982","-0.005143323","-0.00330838","-0.005714924","11.8","PC_2016_01_C4_16R.run"
"-0.006286495","-0.005253328","-0.006048682","-0.005272782","-0.003397061","-0.005781527","12","PC_2016_01_C4_16R.run"
"-0.005879526","-0.005047076","-0.006039342","-0.004958912","-0.003290052","-0.005472585","12.2","PC_2016_01_C4_16R.run"
"-0.006247575","-0.005350688","-0.005961506","-0.00518078","-0.003309524","-0.005723247","12.4","PC_2016_01_C4_16R.run"
"-0.00613964","-0.005386616","-0.005891712","-0.005020754","-0.003532925","-0.005922478","12.6","PC_2016_01_C4_16R.run"
"-0.005942103","-0.005026107","-0.006175763","-0.004484282","-0.003255789","-0.005507366","12.8","PC_2016_01_C4_16R.run"
"-0.006132934","-0.005467584","-0.00576199","-0.005284224","-0.003264521","-0.005569765","13","PC_2016_01_C4_16R.run"
"-0.005949775","-0.005296407","-0.006100634","-0.005199086","-0.003530781","-0.005628926","13.2","PC_2016_01_C4_16R.run"
"-0.006030076","-0.005199737","-0.005991396","-0.004776655","-0.00339419","-0.005926288","13.4","PC_2016_01_C4_16R.run"
"-0.005828603","-0.005517668","-0.005937709","-0.005118582","-0.003475216","-0.005654964","13.6","PC_2016_01_C4_16R.run"
"-0.006107995","-0.005055168","-0.00602069","-0.005321142","-0.003309233","-0.005933034","13.8","PC_2016_01_C4_16R.run"
"-0.005992149","-0.005364554","-0.005886895","-0.005014569","-0.003312491","-0.005651333","14","PC_2016_01_C4_16R.run"
"-0.00606706","-0.005439566","-0.006166845","-0.004868845","-0.00357234","-0.005523908","14.2","PC_2016_01_C4_16R.run"
"-0.006390553","-0.005212966","-0.00602167","-0.0051519","-0.003575862","-0.005850099","14.4","PC_2016_01_C4_16R.run"
"-0.006011664","-0.005414102","-0.006012141","-0.005014742","-0.003262331","-0.005466103","14.6","PC_2016_01_C4_16R.run"
"-0.006037826","-0.00530429","-0.005847135","-0.004971162","-0.003403945","-0.005870942","14.8","PC_2016_01_C4_16R.run"
"-0.00596162","-0.00531705","-0.00607317","-0.005082414","-0.003452258","-0.005549775","15","PC_2016_01_C4_16R.run"
"-0.006274715","-0.005052087","-0.005935847","-0.005113282","-0.003422069","-0.005782766","15.2","PC_2016_01_C4_16R.run"
"-0.006125533","-0.005452417","-0.005994639","-0.004967842","-0.003403652","-0.005662343","15.4","PC_2016_01_C4_16R.run"
"-0.006105664","-0.005290168","-0.006244393","-0.005109471","-0.003351079","-0.005701181","15.6","PC_2016_01_C4_16R.run"
"-0.006352627","-0.005312353","-0.005775623","-0.005396185","-0.003518971","-0.005682996","15.8","PC_2016_01_C4_16R.run"
"-0.005864943","-0.005475645","-0.006022214","-0.00486155","-0.003294825","-0.005882767","16","PC_2016_01_C4_16R.run"
"-0.00604217","-0.005240466","-0.006132188","-0.004689999","-0.003359341","-0.005541519","16.2","PC_2016_01_C4_16R.run"
"-0.006060711","-0.005318445","-0.006037678","-0.005247714","-0.003515577","-0.005980804","16.4","PC_2016_01_C4_16R.run"
"-0.006177107","-0.005398718","-0.005873117","-0.005092246","-0.003423256","-0.005590846","16.6","PC_2016_01_C4_16R.run"
"-0.00609553","-0.005446109","-0.006002036","-0.00503878","-0.003339195","-0.005681645","16.8","PC_2016_01_C4_16R.run"
"-0.005962546","-0.004835563","-0.005784467","-0.00479683","-0.003450806","-0.005536525","17","PC_2016_01_C4_16R.run"
"-0.00615978","-0.005612489","-0.006147896","-0.005347494","-0.003521531","-0.006005528","17.2","PC_2016_01_C4_16R.run"
"-0.006125785","-0.005174284","-0.005874596","-0.004669568","-0.003197848","-0.00552805","17.4","PC_2016_01_C4_16R.run"
"-0.006178773","-0.005345334","-0.005922343","-0.005220792","-0.003557061","-0.005822262","17.6","PC_2016_01_C4_16R.run"
"-0.006055875","-0.005153764","-0.005949301","-0.00523054","-0.0035352","-0.005375091","17.8","PC_2016_01_C4_16R.run"
"-0.006144763","-0.005572453","-0.006237621","-0.005117869","-0.003503402","-0.005777906","18","PC_2016_01_C4_16R.run"
"-0.006262482","-0.004998799","-0.005839482","-0.005186461","-0.003412459","-0.005615753","18.2","PC_2016_01_C4_16R.run"
"-0.006004589","-0.005382898","-0.006131188","-0.004545372","-0.003493194","-0.00570457","18.4","PC_2016_01_C4_16R.run"
"-0.006082435","-0.005409304","-0.005882238","-0.005402644","-0.00326956","-0.005422266","18.6","PC_2016_01_C4_16R.run"
"-0.006185834","-0.005443061","-0.005857418","-0.004870412","-0.003522773","-0.005676706","18.8","PC_2016_01_C4_16R.run"
"-0.005669068","-0.005081709","-0.005991332","-0.004925848","-0.003458323","-0.005679831","19","PC_2016_01_C4_16R.run"
"-0.006108949","-0.005327158","-0.006097604","-0.005188782","-0.003329285","-0.00560543","19.2","PC_2016_01_C4_16R.run"
"-0.006102356","-0.005086682","-0.005830781","-0.004952167","-0.003174855","-0.005478651","19.4","PC_2016_01_C4_16R.run"
"-0.00610099","-0.005386971","-0.006146011","-0.005187818","-0.003636796","-0.00583253","19.6","PC_2016_01_C4_16R.run"
"-0.006201077","-0.00527071","-0.005865034","-0.004941783","-0.003392023","-0.005847659","19.8","PC_2016_01_C4_16R.run"
"-0.006159425","-0.005426856","-0.006236583","-0.00525646","-0.003547543","-0.005737808","20","PC_2016_01_C4_16R.run"
"-0.006160228","-0.005209632","-0.006015082","-0.004941494","-0.003427504","-0.005721886","20.2","PC_2016_01_C4_16R.run"
"-0.005911223","-0.005178499","-0.005996038","-0.004996157","-0.003339235","-0.005688866","20.4","PC_2016_01_C4_16R.run"
"-0.006280204","-0.00542367","-0.006101001","-0.005229026","-0.003618942","-0.005728864","20.6","PC_2016_01_C4_16R.run"
"-0.00589335","-0.00539608","-0.006147595","-0.004910746","-0.00343114","-0.005748603","20.8","PC_2016_01_C4_16R.run"
"-0.006175098","-0.005042587","-0.00595499","-0.004976494","-0.003555238","-0.005707294","21","PC_2016_01_C4_16R.run"
"-0.006027257","-0.005678575","-0.005807691","-0.004797224","-0.003374941","-0.005700363","21.2","PC_2016_01_C4_16R.run"
"-0.006025215","-0.005274864","-0.005896637","-0.005267277","-0.003465727","-0.005700344","21.4","PC_2016_01_C4_16R.run"
"-0.00601816","-0.005378846","-0.006084681","-0.005093463","-0.003311747","-0.005571007","21.6","PC_2016_01_C4_16R.run"
"-0.005989632","-0.005459595","-0.005940263","-0.005218534","-0.003439772","-0.005754198","21.8","PC_2016_01_C4_16R.run"
"-0.006101645","-0.005111587","-0.00604801","-0.004936115","-0.003441364","-0.005614212","22","PC_2016_01_C4_16R.run"
"-0.006012622","-0.005267761","-0.00605195","-0.005168104","-0.003212835","-0.005637591","22.2","PC_2016_01_C4_16R.run"
"-0.006038958","-0.005386372","-0.005969713","-0.004884164","-0.003585002","-0.005698749","22.4","PC_2016_01_C4_16R.run"
"-0.00611255","-0.004996586","-0.005991544","-0.005236761","-0.003315917","-0.005701607","22.6","PC_2016_01_C4_16R.run"
"-0.00583473","-0.005168156","-0.005886735","-0.004784322","-0.003608584","-0.005452041","22.8","PC_2016_01_C4_16R.run"
"-0.006286823","-0.005422537","-0.006012931","-0.005196372","-0.003387521","-0.005859232","23","PC_2016_01_C4_16R.run"
"-0.005965014","-0.005369553","-0.005813002","-0.004972061","-0.003583996","-0.005731311","23.2","PC_2016_01_C4_16R.run"
"-0.006010153","-0.005015536","-0.006230954","-0.005267939","-0.003363775","-0.005808357","23.4","PC_2016_01_C4_16R.run"
"-0.006200341","-0.005606546","-0.005841055","-0.004641388","-0.003236541","-0.005582747","23.6","PC_2016_01_C4_16R.run"
"-0.005946445","-0.005520093","-0.005947722","-0.00538122","-0.00361054","-0.00589967","23.8","PC_2016_01_C4_16R.run"
"-0.006101873","-0.005251589","-0.005955514","-0.005022104","-0.003544575","-0.005653074","24","PC_2016_01_C4_16R.run"
"-0.006065574","-0.005434988","-0.006021708","-0.00500027","-0.00342049","-0.005830874","24.2","PC_2016_01_C4_16R.run"
"-0.006168599","-0.005282592","-0.005935513","-0.005163927","-0.003518099","-0.00568242","24.4","PC_2016_01_C4_16R.run"
"-0.005924883","-0.005290255","-0.005973605","-0.005009455","-0.00361501","-0.005822757","24.6","PC_2016_01_C4_16R.run"
"-0.006011062","-0.005318454","-0.005989003","-0.004705929","-0.003143279","-0.005527527","24.8","PC_2016_01_C4_16R.run"
"-0.006030418","-0.005265208","-0.006134313","-0.005188189","-0.003530374","-0.005680829","25","PC_2016_01_C4_16R.run"
"-0.005720963","-0.005208675","-0.006041195","-0.005066864","-0.003459072","-0.005736199","25.2","PC_2016_01_C4_16R.run"
"-0.006198294","-0.005423691","-0.006021315","-0.005246395","-0.003334732","-0.005772343","25.4","PC_2016_01_C4_16R.run"
"-0.005935729","-0.005140596","-0.005786892","-0.004897475","-0.003415906","-0.005587619","25.6","PC_2016_01_C4_16R.run"
"-0.006121456","-0.005315321","-0.005987082","-0.004761586","-0.003155931","-0.00561548","25.8","PC_2016_01_C4_16R.run"
"-0.00592019","-0.005503246","-0.005903278","-0.005167665","-0.003295459","-0.005754508","26","PC_2016_01_C4_16R.run"
"-0.006086152","-0.005247526","-0.006102519","-0.004963468","-0.003398477","-0.005801686","26.2","PC_2016_01_C4_16R.run"
"-0.005991357","-0.005533088","-0.005794716","-0.004908825","-0.003496238","-0.00578072","26.4","PC_2016_01_C4_16R.run"
"-0.006220063","-0.005232747","-0.006053415","-0.005195183","-0.003486098","-0.005730645","26.6","PC_2016_01_C4_16R.run"
"-0.005992359","-0.005306369","-0.006174818","-0.005190142","-0.003413902","-0.005864121","26.8","PC_2016_01_C4_16R.run"
"-0.0061816","-0.005328523","-0.005954137","-0.005315621","-0.003467466","-0.005606329","27","PC_2016_01_C4_16R.run"
"-0.006079561","-0.005483107","-0.005889231","-0.004749396","-0.003255135","-0.005834389","27.2","PC_2016_01_C4_16R.run"
"-0.006140785","-0.005165766","-0.005925601","-0.005085843","-0.003587689","-0.005693012","27.4","PC_2016_01_C4_16R.run"
"-0.005808323","-0.005414268","-0.006026707","-0.004682666","-0.00348819","-0.00561333","27.6","PC_2016_01_C4_16R.run"
"-0.00601544","-0.005339632","-0.005831535","-0.005539494","-0.003228561","-0.005815633","27.8","PC_2016_01_C4_16R.run"
"-0.006030895","-0.0051403","-0.006159769","-0.004954052","-0.00342285","-0.005536876","28","PC_2016_01_C4_16R.run"
"-0.006124607","-0.005178243","-0.005993098","-0.005095742","-0.003432194","-0.005938192","28.2","PC_2016_01_C4_16R.run"
"-0.006031103","-0.005357751","-0.006143379","-0.005003402","-0.003306115","-0.005469271","28.4","PC_2016_01_C4_16R.run"
"-0.006047829","-0.005193599","-0.005951918","-0.005439207","-0.003497259","-0.005858624","28.6","PC_2016_01_C4_16R.run"
"-0.005986205","-0.005509201","-0.006068184","-0.004806543","-0.003334028","-0.005475645","28.8","PC_2016_01_C4_16R.run"
"-0.00615984","-0.005310063","-0.006082121","-0.005172363","-0.003474836","-0.005684693","29","PC_2016_01_C4_16R.run"
"-0.00624141","-0.005294115","-0.005845254","-0.004988974","-0.00331255","-0.005686464","29.2","PC_2016_01_C4_16R.run"
"-0.005988774","-0.005466305","-0.005956184","-0.005211653","-0.003576374","-0.005808007","29.4","PC_2016_01_C4_16R.run"
"-0.006008121","-0.00514808","-0.005705111","-0.004883274","-0.003019705","-0.005514341","29.6","PC_2016_01_C4_16R.run"
"-0.006195194","-0.005402002","-0.006111975","-0.004905548","-0.00332695","-0.005860763","29.8","PC_2016_01_C4_16R.run"
"-0.006052639","-0.005025844","-0.006077461","-0.005278944","-0.003362469","-0.005710667","30","PC_2016_01_C4_16R.run"
"0.03277776","-0.001430107","-0.00165074","-0.004222759","-0.003065459","-0.005674779","1224.3","PC_2016_01_C4_16R.run"
"0.02527895","-0.002279376","-0.002455133","-0.004251671","-0.003459028","-0.005787731","1224.5","PC_2016_01_C4_16R.run"
"0.02631219","-0.002411278","-0.002274262","-0.004257723","-0.003126802","-0.005541281","1224.7","PC_2016_01_C4_16R.run"
"0.01354901","-0.00337915","-0.003858403","-0.004168664","-0.003272292","-0.005772764","1224.9","PC_2016_01_C4_16R.run"
"0.007683598","-0.004092141","-0.004572152","-0.004154795","-0.003489535","-0.005557918","1225.1","PC_2016_01_C4_16R.run"
"0.005322446","-0.004058959","-0.004710111","-0.00439222","-0.003492587","-0.005936719","1225.3","PC_2016_01_C4_16R.run"
"0.001725477","-0.004202489","-0.00527725","-0.003888733","-0.003168725","-0.005671493","1225.5","PC_2016_01_C4_16R.run"
"0.001142138","-0.004360548","-0.005195978","-0.003916579","-0.003310931","-0.005676347","1225.7","PC_2016_01_C4_16R.run"
"0.001855666","-0.004218624","-0.005188482","-0.00390421","-0.003403728","-0.005822059","1225.9","PC_2016_01_C4_16R.run"
"0.005527109","-0.003983533","-0.004723756","-0.004077258","-0.003400323","-0.005751299","1226.1","PC_2016_01_C4_16R.run"
"0.005030886","-0.003862892","-0.004695803","-0.003918183","-0.003337795","-0.005620546","1226.3","PC_2016_01_C4_16R.run"
"0.007220516","-0.003543508","-0.004470848","-0.003960731","-0.003418591","-0.005980309","1226.5","PC_2016_01_C4_16R.run"
"0.006216158","-0.00410554","-0.004544402","-0.003570425","-0.003236779","-0.00553509","1226.7","PC_2016_01_C4_16R.run"
"0.00989645","-0.003473233","-0.003843145","-0.003714794","-0.003439637","-0.00559599","1226.9","PC_2016_01_C4_16R.run"
"0.007036204","-0.003949368","-0.00458278","-0.003981364","-0.003321076","-0.005785142","1227.1","PC_2016_01_C4_16R.run"
"0.01485502","-0.002742857","-0.003478693","-0.003542023","-0.003170327","-0.005466515","1227.3","PC_2016_01_C4_16R.run"
"0.01009021","-0.003354007","-0.004240518","-0.004025555","-0.003695447","-0.005765206","1227.5","PC_2016_01_C4_16R.run"
"0.01274759","-0.003203446","-0.004047371","-0.003791399","-0.003299163","-0.005764171","1227.7","PC_2016_01_C4_16R.run"
"0.01285466","-0.003127918","-0.003879414","-0.003448338","-0.003447356","-0.005801731","1227.9","PC_2016_01_C4_16R.run"
"0.01415063","-0.003107705","-0.003535922","-0.004257643","-0.003239702","-0.005434656","1228.1","PC_2016_01_C4_16R.run"
"0.01350546","-0.003617804","-0.003702394","-0.00417562","-0.003523441","-0.005871749","1228.3","PC_2016_01_C4_16R.run"
"0.01307537","-0.003196705","-0.00393421","-0.004275713","-0.003390505","-0.005759304","1228.5","PC_2016_01_C4_16R.run"
"0.01269824","-0.003311619","-0.003565717","-0.00385524","-0.003319015","-0.005735711","1228.7","PC_2016_01_C4_16R.run"
"0.005936276","-0.003923889","-0.004789265","-0.004017232","-0.003396974","-0.005666576","1228.9","PC_2016_01_C4_16R.run"
"0.005916856","-0.003730268","-0.004699057","-0.004039745","-0.003436364","-0.005734514","1229.1","PC_2016_01_C4_16R.run"
"0.00389508","-0.004359084","-0.004819958","-0.004497614","-0.003653299","-0.005669796","1229.3","PC_2016_01_C4_16R.run"
"-0.00140357","-0.004815853","-0.005652704","-0.004911233","-0.003282512","-0.005659543","1229.5","PC_2016_01_C4_16R.run"
"-0.002104805","-0.005038767","-0.005301411","-0.004794917","-0.003408978","-0.005999101","1229.7","PC_2016_01_C4_16R.run"
"-0.002497397","-0.004803636","-0.005783785","-0.004326317","-0.003668784","-0.005447907","1229.9","PC_2016_01_C4_16R.run"
"-0.002661791","-0.004795954","-0.005563995","-0.005537331","-0.003248282","-0.006097541","1230.1","PC_2016_01_C4_16R.run"
"-0.005047564","-0.005453118","-0.005947841","-0.004798067","-0.003668132","-0.005595453","1230.3","PC_2016_01_C4_16R.run"
"-0.00515955","-0.004856879","-0.005760817","-0.005151216","-0.003315934","-0.005658152","1230.5","PC_2016_01_C4_16R.run"
"-0.004825831","-0.005253931","-0.005710911","-0.004654423","-0.003525255","-0.005554846","1230.7","PC_2016_01_C4_16R.run"
"-0.005857662","-0.005374063","-0.006181092","-0.005263395","-0.003539635","-0.005755956","1230.9","PC_2016_01_C4_16R.run"
"-0.005954983","-0.005101838","-0.006036485","-0.004878205","-0.003597142","-0.005834038","1231.1","PC_2016_01_C4_16R.run"
"-0.005896211","-0.005408208","-0.005836697","-0.005348105","-0.003383487","-0.005755343","1231.3","PC_2016_01_C4_16R.run"
"-0.006108119","-0.005207581","-0.006165572","-0.00490449","-0.003494075","-0.005942365","1231.5","PC_2016_01_C4_16R.run"
"-0.005819603","-0.005441688","-0.005975478","-0.005085582","-0.003530604","-0.005517233","1231.7","PC_2016_01_C4_16R.run"
"-0.006170294","-0.00515844","-0.006284862","-0.004917735","-0.003499882","-0.005633282","1231.9","PC_2016_01_C4_16R.run"
"-0.006086955","-0.005334847","-0.005898267","-0.005046667","-0.003509635","-0.005638491","1232.1","PC_2016_01_C4_16R.run"
"-0.005909892","-0.005420459","-0.005869761","-0.005056174","-0.003482088","-0.005664822","1232.3","PC_2016_01_C4_16R.run"
"-0.006017952","-0.005301156","-0.005953884","-0.005228391","-0.003558531","-0.005791129","1232.5","PC_2016_01_C4_16R.run"
"-0.006145307","-0.005177277","-0.005999588","-0.004550694","-0.003463898","-0.005652495","1232.7","PC_2016_01_C4_16R.run"
"-0.006038315","-0.00535309","-0.005992753","-0.005274071","-0.003406303","-0.005904967","1232.9","PC_2016_01_C4_16R.run"
"-0.006042887","-0.005259873","-0.005989668","-0.004788913","-0.003454736","-0.005402989","1233.1","PC_2016_01_C4_16R.run"
"-0.0058799","-0.005491522","-0.005803289","-0.005165418","-0.003284146","-0.005862154","1233.3","PC_2016_01_C4_16R.run"
"-0.005904225","-0.005205215","-0.006033386","-0.005190824","-0.003385263","-0.00584471","1233.5","PC_2016_01_C4_16R.run"
"-0.006312476","-0.005482287","-0.006313228","-0.004854091","-0.003600619","-0.005674171","1233.7","PC_2016_01_C4_16R.run"
"-0.005867042","-0.005315342","-0.005955627","-0.005080111","-0.003392107","-0.005582762","1233.9","PC_2016_01_C4_16R.run"
"-0.006159965","-0.005176932","-0.005881314","-0.005066017","-0.00340361","-0.005745159","1234.1","PC_2016_01_C4_16R.run"
"-0.006100297","-0.005685952","-0.006075915","-0.005142421","-0.003455017","-0.005762926","1234.3","PC_2016_01_C4_16R.run"
"-0.006070848","-0.004939652","-0.006034674","-0.004865426","-0.003606132","-0.005743589","1234.5","PC_2016_01_C4_16R.run"
"-0.006192164","-0.005380629","-0.006334217","-0.005288764","-0.003292887","-0.00554282","1234.7","PC_2016_01_C4_16R.run"
"-0.006075254","-0.00516128","-0.005940151","-0.004799507","-0.003392796","-0.005583185","1234.9","PC_2016_01_C4_16R.run"
"-0.005835958","-0.005388528","-0.006016642","-0.005335415","-0.003509591","-0.005819492","1235.1","PC_2016_01_C4_16R.run"
"-0.005802469","-0.00530354","-0.006025258","-0.004903337","-0.003470123","-0.0056821","1235.3","PC_2016_01_C4_16R.run"
"-0.006052959","-0.005314134","-0.006106312","-0.005416268","-0.003406184","-0.005846087","1235.5","PC_2016_01_C4_16R.run"
"-0.00602475","-0.005203868","-0.006022593","-0.004744566","-0.00371556","-0.00552684","1235.7","PC_2016_01_C4_16R.run"
"-0.006244629","-0.005292766","-0.005776653","-0.005138525","-0.003405561","-0.005748058","1235.9","PC_2016_01_C4_16R.run"
"-0.005987846","-0.00546518","-0.006094377","-0.004890223","-0.003338731","-0.005551916","1236.1","PC_2016_01_C4_16R.run"
"-0.005899509","-0.005066625","-0.00598533","-0.005291115","-0.003360232","-0.005801567","1236.3","PC_2016_01_C4_16R.run"
"-0.006008386","-0.005042549","-0.006004396","-0.004933723","-0.003510876","-0.005446176","1236.5","PC_2016_01_C4_16R.run"
"-0.006138311","-0.005467871","-0.006032783","-0.005049299","-0.003211524","-0.005928351","1236.8","PC_2016_01_C4_16R.run"
"-0.006211602","-0.005636952","-0.006181224","-0.005109388","-0.003548799","-0.00573999","1236.9","PC_2016_01_C4_16R.run"
"-0.005804519","-0.0050363","-0.005932945","-0.005253919","-0.003442502","-0.005813019","1237.1","PC_2016_01_C4_16R.run"
"-0.006078513","-0.005304119","-0.00588614","-0.004618529","-0.003386105","-0.005266059","1237.3","PC_2016_01_C4_16R.run"
"-0.006042946","-0.00523955","-0.006139021","-0.005425903","-0.003385932","-0.005969748","1237.5","PC_2016_01_C4_16R.run"
"-0.006095565","-0.005265718","-0.005722283","-0.004919785","-0.003487253","-0.005684974","1237.7","PC_2016_01_C4_16R.run"
"-0.006169289","-0.005375674","-0.006187305","-0.005029283","-0.00342529","-0.005842197","1237.9","PC_2016_01_C4_16R.run"
"-0.006010489","-0.005448365","-0.00598188","-0.005083467","-0.003666667","-0.005967217","1238.1","PC_2016_01_C4_16R.run"
"-0.006063126","-0.005287054","-0.006207071","-0.005276544","-0.00339971","-0.005497563","1238.3","PC_2016_01_C4_16R.run"
"-0.00607808","-0.005404855","-0.006119001","-0.005153838","-0.0035431","-0.005871366","1238.5","PC_2016_01_C4_16R.run"
